OBJECTID,LONGITUDE,LATITUDE
3402673,145.10584,-37.69525
3402674,146.30257,-37.13556
3402675,145.26559,-38.08088
3402676,145.34478,-36.415
3402677,144.96241,-37.74465
3402678,145.05324,-37.88816
3402679,145.13052,-37.8924
3402680,145.27073,-37.8081
3402681,145.08025,-37.65041
3402682,145.13102,-37.86504
3402683,144.99648,-37.78212
3402684,144.43401,-37.49651
3402685,145.12274,-37.909
3402686,144.72047,-37.87405
3402687,144.80346,-37.71535
3402688,145.31246,-37.96728
3402689,144.35263,-38.12314
3402690,145.14148,-37.92338
3402691,148.9887,-37.59235
3402692,145.9616,-37.02751
3402693,145.11839,-37.79659
3402694,144.77399,-37.7093
3402695,146.87541,-36.11417
3402696,144.83457,-37.77779
3402697,145.21874,-38.18493
3402698,145.30555,-38.03467
3402699,144.02254,-38.23324
3402700,145.09124,-37.90448
3402701,145.58561,-38.61147
3402702,144.74927,-36.12683
3402703,145.03084,-37.97719
3402704,144.07773,-37.88095
3402705,145.26627,-37.78998
3402706,145.41458,-38.21373
3402707,144.93754,-37.67698
3402708,145.001,-37.69381
3402709,143.85326,-37.56844
3402710,144.73127,-37.85272
3402711,144.96045,-37.82319
3402712,145.02605,-37.82339
3402713,145.0397,-37.84459
3402714,144.56755,-37.68758
3402715,144.79241,-37.76336
3402716,143.52765,-35.47701
3402717,145.01099,-37.90038
3402718,144.95607,-37.80493
3402719,145.13239,-37.85188
3402720,145.08439,-38.00127
3402721,143.58444,-38.33978
3402722,145.07111,-37.95982
3402723,145.00875,-38.3325
3402724,145.82956,-38.44456
3402725,145.236,-37.97233
3402726,144.90545,-37.80044
3402727,146.53815,-38.19506
3402728,144.45723,-37.70424
3402729,144.291,-36.74945
3402730,143.84943,-37.54996
3402731,144.81072,-37.75857
3402732,144.36748,-38.17965
3402733,145.18164,-36.03533
3402734,145.16562,-37.88072
3402735,145.94699,-36.74985
3402736,145.18974,-38.2999
3402737,145.02523,-37.73565
3402738,145.20684,-37.97816
3402739,143.86072,-37.56204
3402740,144.97795,-37.84341
3402741,145.22263,-36.41411
3402742,145.19884,-37.8353
3402743,146.25461,-36.42939
3402744,145.00387,-37.8941
3402745,145.36098,-37.75592
3402746,144.97322,-37.80772
3402747,145.02672,-37.77012
3402748,145.0558,-37.67915
3402749,144.95956,-37.81862
3402750,145.12505,-37.91307
3402751,145.001,-37.69381
3402752,145.02179,-37.71667
3402753,145.00228,-37.68967
3402754,144.95674,-37.75457
3402755,144.99393,-37.74428
3402756,145.15536,-38.35357
3402757,145.05226,-37.85466
3402758,141.61011,-38.36249
3402759,145.04311,-37.67655
3402760,144.97332,-37.79522
3402761,145.03528,-37.93303
3402762,144.83089,-36.17549
3402763,143.85187,-37.56142
3402764,144.70999,-37.8711
3402765,144.97426,-37.76022
3402766,145.15766,-37.92399
3402767,146.2221,-38.2835
3402768,145.0861,-37.92447
3402769,144.68155,-37.87749
3402770,144.07689,-37.84563
3402771,144.99287,-37.85452
3402772,145.18996,-38.27209
3402773,144.26989,-36.76186
3402774,145.14415,-37.78453
3402775,145.01038,-37.7009
3402776,145.00539,-37.76388
3402777,145.00851,-38.36583
3402778,144.96704,-37.83114
3402779,145.06196,-37.90562
3402780,144.83126,-37.71176
3402781,145.04027,-37.92621
3402782,145.11363,-37.91672
3402783,145.0691,-37.83278
3402784,145.16733,-38.35352
3402785,145.09335,-37.71442
3402786,145.14434,-38.16233
3402787,144.96839,-37.79226
3402788,145.27558,-38.00344
3402789,145.043,-37.94482
3402790,145.08453,-37.84913
3402791,145.27087,-37.84047
3402792,145.46693,-37.44168
3402793,143.53629,-37.45443
3402794,145.16621,-36.37242
3402795,147.00845,-38.10154
3402796,145.63,-37.77717
3402797,144.51421,-38.17438
3402798,145.16547,-37.98011
3402799,142.03603,-36.05071
3402800,144.63798,-37.89072
3402801,145.18861,-37.81709
3402802,144.61667,-37.68243
3402803,145.19403,-38.11717
3402804,146.98945,-37.9433
3402805,144.85007,-37.83881
3402806,145.34317,-38.03456
3402807,145.08083,-37.65592
3402808,145.05326,-38.2232
3402809,144.91587,-37.70512
3402810,144.98857,-37.8261
3402811,145.01949,-37.72774
3402812,144.97487,-37.75667
3402813,146.79414,-37.97973
3402814,145.04505,-36.25462
3402815,144.9833,-37.88667
3402816,144.94048,-37.76166
3402817,144.96203,-37.81791
3402818,144.98001,-37.77639
3402819,145.00166,-37.74413
3402820,145.31934,-37.74135
3402821,146.55135,-38.18438
3402822,144.99965,-37.6768
3402823,142.91623,-37.25777
3402824,146.8654,-36.13079
3402825,144.97381,-37.83806
3402826,146.19785,-38.34693
3402827,144.89043,-37.72763
3402828,144.58582,-37.68432
3402829,145.00767,-37.84425
3402830,145.16607,-37.87835
3402831,144.44178,-37.69261
3402832,143.84591,-37.56918
3402833,145.18457,-38.1542
3402834,144.58052,-37.68341
3402835,145.06354,-37.7591
3402836,145.07389,-37.969
3402837,147.2517,-36.84195
3402838,144.95495,-37.81661
3402839,145.19719,-38.06915
3402840,144.9452,-37.75697
3402841,144.33747,-38.135
3402842,145.13006,-37.87009
3402843,145.46261,-37.73957
3402844,144.93157,-37.79106
3402845,145.23855,-38.00204
3402846,145.13947,-37.92211
3402847,145.26397,-37.75289
3402848,145.28759,-37.826
3402849,144.99648,-37.85228
3402850,144.93742,-37.76929
3402851,145.10326,-37.587
3402852,145.06744,-37.88474
3402853,144.84603,-37.83485
3402854,145.76649,-38.11796
3402855,145.36803,-36.39602
3402856,144.77936,-37.73411
3402857,143.87227,-37.56585
3402858,144.75369,-37.87837
3402859,145.12792,-37.79676
3402860,144.97979,-37.74276
3402861,144.31644,-38.13751
3402862,144.14019,-37.22222
3402863,145.06874,-37.90656
3402864,144.91671,-37.68482
3402865,144.92569,-37.76261
3402866,145.02117,-37.73522
3402867,145.12014,-38.14534
3402868,145.01234,-37.78419
3402869,142.15318,-34.18459
3402870,144.99722,-37.85187
3402871,145.03769,-37.85914
3402872,142.58833,-35.03842
3402873,144.94964,-37.77124
3402874,145.09814,-37.89614
3402875,146.48019,-36.04837
3402876,145.11503,-37.81689
3402877,144.89577,-37.68676
3402878,145.09409,-37.85898
3402879,145.18925,-37.80405
3402880,145.1163,-37.94294
3402881,144.99562,-37.8395
3402882,144.87756,-37.76893
3402883,144.97292,-37.80955
3402884,144.97698,-37.80711
3402885,144.79096,-37.70916
3402886,145.12548,-38.09176
3402887,145.02197,-37.8869
3402888,144.83452,-37.76283
3402889,145.27103,-37.83549
3402890,144.77461,-37.77123
3402891,144.84144,-37.7729
3402892,145.21335,-37.83233
3402893,145.32933,-37.903
3402894,142.09655,-34.26417
3402895,144.24417,-36.79582
3402896,143.8445,-37.56027
3402897,145.09654,-37.94704
3402898,145.04319,-37.93399
3402899,145.08789,-38.00843
3402900,144.95814,-37.77779
3402901,145.7114,-37.35327
3402902,143.68756,-38.50921
3402903,145.21705,-38.00607
3402904,145.33211,-37.80998
3402905,143.58711,-38.34089
3402906,144.95847,-37.80404
3402907,145.06309,-37.66761
3402908,144.91523,-37.75143
3402909,144.9583,-37.79372
3402910,145.14945,-37.72682
3402911,145.00788,-37.71431
3402912,144.83273,-37.75158
3402913,144.53072,-37.68724
3402914,144.95073,-37.80529
3402915,142.37532,-36.82648
3402916,144.95804,-37.79582
3402917,145.13414,-37.50988
3402918,145.29565,-37.80038
3402919,144.93935,-37.84183
3402920,144.96428,-37.75457
3402921,145.03295,-37.6452
3402922,145.28234,-38.10268
3402923,144.83494,-37.7815
3402924,144.2818,-36.76028
3402925,144.98072,-37.83391
3402926,144.89296,-37.73757
3402927,144.34536,-36.78186
3402928,144.92878,-37.64055
3402929,145.14197,-38.04506
3402930,144.77472,-37.77039
3402931,145.04728,-37.76798
3402932,144.95507,-37.8211
3402933,145.27127,-38.07402
3402934,145.01935,-37.77171
3402935,144.91728,-38.35752
3402936,145.35411,-37.90955
3402937,145.44264,-38.06181
3402938,144.96226,-37.81228
3402939,145.23545,-37.8685
3402940,145.59253,-38.59867
3402941,145.17838,-37.96865
3402942,143.55331,-38.42622
3402943,145.18842,-38.33878
3402944,145.025,-37.73227
3402945,145.1607,-37.79581
3402946,144.97681,-37.84944
3402947,145.23276,-37.92958
3402948,145.05533,-37.89829
3402949,144.96679,-37.77784
3402950,144.56446,-37.68786
3402951,145.24779,-37.98467
3402952,146.95836,-38.10069
3402953,144.3951,-38.16852
3402954,144.97972,-37.79766
3402955,144.32101,-36.87216
3402956,146.17093,-38.21635
3402957,145.15414,-37.81785
3402958,145.09831,-37.82046
3402959,144.8533,-37.83175
3402960,144.325,-38.2883
3402961,144.83302,-37.76456
3402962,141.8861,-36.20868
3402963,145.28759,-37.826
3402964,146.55243,-38.20803
3402965,144.98056,-37.86708
3402966,144.88213,-37.82027
3402967,146.29477,-38.1799
3402968,145.30975,-38.01119
3402969,145.04028,-37.90398
3402970,145.10529,-37.79063
3402971,145.0047,-37.84059
3402972,143.84293,-37.56037
3402973,145.1367,-38.11824
3402974,145.39963,-37.6396
3402975,147.74866,-37.81553
3402976,144.36434,-38.09382
3402977,144.67557,-38.11583
3402978,144.96975,-37.8225
3402979,145.00133,-37.63501
3402980,145.01844,-37.74208
3402981,144.92781,-37.7638
3402982,144.9991,-37.89889
3402983,146.33764,-38.66668
3402984,144.98039,-37.85798
3402985,145.23397,-37.92328
3402986,145.34772,-37.95405
3402987,144.31077,-38.18327
3402988,145.95018,-38.46846
3402989,144.83989,-37.78828
3402990,144.94248,-37.75665
3402991,146.48857,-38.19945
3402992,144.96582,-37.79851
3402993,145.01957,-37.95914
3402994,145.3695,-36.49891
3402995,145.08829,-37.65125
3402996,144.56749,-38.16706
3402997,145.12757,-37.91468
3402998,145.03129,-36.35371
3402999,145.06321,-37.83465
3403000,144.8828,-37.80398
3403001,144.73123,-37.5806
3403002,145.06419,-37.68623
3403003,144.39301,-38.04126
3403004,142.90669,-38.23865
3403005,145.08832,-37.90987
3403006,145.32766,-37.83117
3403007,145.5236,-37.77695
3403008,142.20226,-36.71176
3403009,144.06177,-37.1066
3403010,147.72203,-37.91701
3403011,145.12255,-38.14026
3403012,144.8242,-37.76179
3403013,145.20368,-36.78868
3403014,145.49227,-38.55881
3403015,145.4542,-38.06475
3403016,145.66385,-36.9331
3403017,145.16844,-38.10435
3403018,146.03202,-36.53396
3403019,145.12922,-37.89961
3403020,145.13177,-38.16567
3403021,144.9458,-37.75358
3403022,144.04905,-38.26646
3403023,146.16796,-37.82251
3403024,145.02515,-37.90674
3403025,144.35064,-38.16758
3403026,145.21686,-37.83229
3403027,144.93216,-37.82194
3403028,145.11562,-38.04397
3403029,146.0411,-36.53015
3403030,145.16316,-37.87933
3403031,145.00249,-37.74252
3403032,144.75276,-37.72425
3403033,143.84564,-37.56254
3403034,145.21118,-37.9696
3403035,144.95801,-37.68953
3403036,145.26444,-38.11072
3403037,144.34283,-38.11377
3403038,145.05364,-37.84739
3403039,145.26177,-37.96762
3403040,145.30474,-38.03874
3403041,145.07721,-37.65798
3403042,143.79589,-37.5603
3403043,144.91032,-37.74155
3403044,144.83388,-37.75471
3403045,144.80102,-37.75462
3403046,144.95031,-37.81795
3403047,144.14688,-37.33786
3403048,145.06668,-37.76685
3403049,145.27491,-37.99825
3403050,144.8181,-37.76477
3403051,145.33858,-38.05931
3403052,144.93905,-37.78727
3403053,145.17423,-37.91559
3403054,144.99472,-37.80001
3403055,144.35932,-38.15035
3403056,145.05063,-37.79933
3403057,145.00797,-37.82132
3403058,145.20417,-38.07332
3403059,144.95715,-37.82821
3403060,144.56719,-38.17587
3403061,144.56755,-37.68758
3403062,144.94887,-37.79875
3403063,145.14275,-38.36256
3403064,144.96002,-37.81961
3403065,145.16555,-37.83297
3403066,145.05574,-37.26421
3403067,145.18173,-37.99507
3403068,145.23736,-37.86494
3403069,142.00212,-36.15034
3403070,145.00314,-37.89729
3403071,145.01918,-37.90136
3403072,144.863,-37.74481
3403073,144.90416,-37.80531
3403074,142.4592,-35.06223
3403075,144.94356,-37.7694
3403076,145.2713,-38.08161
3403077,144.3352,-38.07884
3403078,143.8413,-37.53435
3403079,145.23369,-37.92474
3403080,145.30556,-37.98091
3403081,145.0936,-37.64616
3403082,144.99427,-37.70553
3403083,142.75675,-37.0601
3403084,145.09821,-37.83598
3403085,145.24913,-37.98568
3403086,145.01019,-37.86209
3403087,145.16413,-37.91915
3403088,145.01967,-37.83114
3403089,147.01824,-38.08139
3403090,147.08499,-38.15948
3403091,144.88379,-37.74815
3403092,144.86625,-37.83261
3403093,145.01896,-37.71908
3403094,144.3936,-38.15922
3403095,143.83911,-37.57262
3403096,145.00974,-37.94548
3403097,145.04073,-37.9337
3403098,146.31487,-36.36519
3403099,144.4536,-38.17374
3403100,143.79724,-37.59023
3403101,145.20146,-38.13414
3403102,144.96814,-37.79375
3403103,145.0305,-37.64415
3403104,144.92666,-37.64029
3403105,145.21874,-37.98538
3403106,145.03143,-37.67081
3403107,143.82259,-37.5573
3403108,144.88359,-37.68164
3403109,144.96977,-37.83435
3403110,145.02552,-37.82629
3403111,145.16358,-37.85095
3403112,145.34255,-37.71646
3403113,145.16233,-38.15417
3403114,143.81941,-37.55597
3403115,145.05973,-37.94405
3403116,145.11381,-37.90597
3403117,145.17351,-37.8432
3403118,145.15862,-37.80641
3403119,145.07853,-37.78066
3403120,144.09357,-37.76703
3403121,144.9221,-37.83438
3403122,145.01912,-37.7882
3403123,142.17149,-34.23609
3403124,144.85873,-37.78051
3403125,144.87138,-37.70014
3403126,144.96701,-37.80022
3403127,144.78646,-37.81355
3403128,142.46406,-38.36706
3403129,145.14299,-36.9877
3403130,144.99669,-37.78103
3403131,145.10916,-37.88162
3403132,144.98405,-37.88713
3403133,146.22726,-36.46567
3403134,144.94487,-37.74406
3403135,145.02286,-37.94279
3403136,145.08891,-37.76391
3403137,144.13429,-37.5767
3403138,143.83426,-37.55915
3403139,145.21885,-37.98135
3403140,145.05932,-37.59649
3403141,144.87967,-37.79904
3403142,145.3148,-38.02257
3403143,145.2477,-37.98432
3403144,144.80404,-37.81486
3403145,145.45238,-36.28064
3403146,145.4256,-38.06499
3403147,144.38241,-38.06438
3403148,145.49415,-37.77543
3403149,144.92703,-38.35526
3403150,145.06743,-37.94285
3403151,144.91472,-37.77378
3403152,145.08676,-37.90102
3403153,145.03816,-37.88628
3403154,141.78212,-34.54437
3403155,145.02926,-37.63793
3403156,144.98468,-37.7834
3403157,144.9629,-37.80666
3403158,145.13628,-38.04534
3403159,145.01308,-37.68476
3403160,144.8811,-37.77503
3403161,144.55556,-38.25989
3403162,145.34329,-38.08281
3403163,144.92217,-37.66375
3403164,144.95406,-37.80355
3403165,145.0148,-37.63635
3403166,145.0785,-37.88539
3403167,144.84788,-37.82475
3403168,144.88859,-37.79637
3403169,145.0125,-37.73683
3403170,142.15955,-34.18248
3403171,144.99413,-37.84686
3403172,145.511,-37.9751
3403173,145.27491,-37.99825
3403174,144.23775,-36.80762
3403175,145.22217,-36.90536
3403176,145.01894,-37.60728
3403177,143.60239,-38.35993
3403178,144.29188,-36.73136
3403179,145.23364,-37.87697
3403180,145.0143,-37.67781
3403181,145.06068,-37.73072
3403182,144.96021,-37.828
3403183,145.10205,-37.96083
3403184,144.83636,-37.62961
3403185,145.12012,-37.81314
3403186,144.74843,-37.75952
3403187,147.06574,-38.11089
3403188,145.22183,-37.69637
3403189,145.16805,-37.96685
3403190,145.16243,-37.89886
3403191,144.28742,-36.75834
3403192,145.00521,-37.62064
3403193,143.05392,-37.07139
3403194,145.19211,-37.9547
3403195,142.99089,-38.40216
3403196,144.93072,-37.64947
3403197,146.15653,-38.40089
3403198,146.641,-37.60121
3403199,144.22416,-37.06897
3403200,145.04997,-37.72959
3403201,145.12678,-38.14872
3403202,144.22087,-37.05751
3403203,145.23293,-37.87715
3403204,145.27537,-37.48139
3403205,145.24754,-37.81463
3403206,145.11823,-37.79938
3403207,145.3168,-37.8181
3403208,144.79259,-37.68991
3403209,144.82768,-37.79562
3403210,143.34765,-38.50748
3403211,145.13484,-37.73235
3403212,145.04997,-37.75454
3403213,145.19027,-36.13453
3403214,145.03451,-37.93295
3403215,144.97821,-37.81055
3403216,145.04822,-37.87889
3403217,143.05263,-35.99976
3403218,145.1265,-37.79734
3403219,145.05231,-37.9055
3403220,145.92132,-38.15866
3403221,145.1547,-37.84469
3403222,144.13503,-38.10607
3403223,144.96372,-37.72867
3403224,144.74781,-37.78344
3403225,144.98404,-37.80507
3403226,144.92183,-37.65888
3403227,144.92352,-37.63992
3403228,143.83353,-37.48013
3403229,145.16824,-37.67208
3403230,146.3607,-36.44007
3403231,145.11993,-37.85071
3403232,144.92268,-36.19741
3403233,144.6924,-37.89866
3403234,145.48225,-38.16871
3403235,144.8719,-37.63369
3403236,144.95911,-37.81764
3403237,144.81918,-37.78354
3403238,142.3985,-38.32804
3403239,145.14324,-37.78974
3403240,144.78868,-37.8029
3403241,144.51718,-36.68624
3403242,144.89236,-37.79892
3403243,145.29213,-37.78827
3403244,144.74997,-37.58288
3403245,144.75425,-37.58402
3403246,145.07467,-37.87958
3403247,144.97487,-37.75667
3403248,144.88307,-37.85726
3403249,145.15325,-37.87278
3403250,145.12477,-37.81368
3403251,144.88879,-38.39809
3403252,145.01807,-37.98019
3403253,144.35368,-38.11954
3403254,145.01448,-37.82022
3403255,144.95767,-37.79883
3403256,145.00539,-37.76388
3403257,145.1766,-38.22135
3403258,146.45921,-38.28333
3403259,146.18298,-38.51896
3403260,144.93512,-37.79928
3403261,144.92473,-37.69434
3403262,143.85779,-37.56179
3403263,144.92393,-37.77256
3403264,144.58299,-37.34446
3403265,144.7966,-37.82901
3403266,143.73951,-37.04392
3403267,146.8999,-36.13144
3403268,144.25889,-36.74056
3403269,145.488,-38.2005
3403270,144.36246,-38.02662
3403271,144.68336,-37.87457
3403272,145.10701,-37.74172
3403273,144.78235,-37.81325
3403274,144.78675,-37.81781
3403275,146.32407,-38.20529
3403276,144.97362,-37.80538
3403277,144.96473,-37.80473
3403278,145.14381,-37.99532
3403279,145.47211,-38.08633
3403280,144.77711,-37.86238
3403281,144.74563,-37.87159
3403282,144.8065,-37.72397
3403283,144.98853,-37.86813
3403284,144.0766,-37.58114
3403285,145.61791,-38.67206
3403286,144.9908,-37.81288
3403287,145.08737,-37.76539
3403288,146.05853,-36.52287
3403289,144.96254,-37.82386
3403290,144.59896,-37.66913
3403291,144.97451,-37.75877
3403292,144.71081,-37.74808
3403293,145.15512,-37.84219
3403294,142.16856,-34.18705
3403295,146.16235,-38.21516
3403296,144.2937,-37.09956
3403297,145.28284,-37.8957
3403298,145.07625,-37.83363
3403299,144.56744,-37.68815
3403300,145.05723,-37.9656
3403301,144.90789,-37.79528
3403302,144.67884,-37.87718
3403303,144.76032,-37.56575
3403304,145.14359,-37.9247
3403305,144.94377,-37.76483
3403306,144.96595,-37.74501
